channel_acq,test_coupon,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart,trans_after,revenue_after, prediction_using_neural_network
1.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.01684797741472721
1.0,1.0,2.0,55.99,4.0,11.0,0.0,0.0,0.0,0.014667706564068794
2.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.02413766458630562
1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0033797877840697765
2.0,0.0,7.0,147.98,6.0,21.0,1.0,0.0,0.0,0.4596445560455322
3.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.35567915439605713
1.0,1.0,1.0,70.49,2.0,17.0,0.0,0.0,0.0,0.015393688343465328
2.0,0.0,1.0,103.98,4.0,13.0,0.0,0.0,0.0,0.016175948083400726
3.0,0.0,6.0,55.99,4.0,9.0,0.0,0.0,0.0,0.2723780572414398
3.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0828590989112854
1.0,1.0,0.0,0.0,3.0,31.0,0.0,0.0,0.0,0.039221856743097305
3.0,0.0,1.0,61.99,6.0,21.0,0.0,0.0,0.0,0.028446627780795097
2.0,1.0,2.0,131.98,3.0,16.0,0.0,0.0,0.0,0.027677737176418304
3.0,1.0,2.0,70.99,5.0,15.0,0.0,0.0,0.0,0.033010322600603104
1.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.005299370735883713
1.0,1.0,4.0,64.49,5.0,15.0,0.0,0.0,0.0,0.0290836151689291
3.0,1.0,3.0,130.98,7.0,13.0,0.0,0.0,0.0,0.026153001934289932
1.0,0.0,6.0,185.97,5.0,7.0,0.0,0.0,0.0,0.059401895850896835
3.0,0.0,9.0,181.47,3.0,13.0,0.0,0.0,0.0,0.6045647263526917
3.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.054824039340019226
2.0,0.0,1.0,67.99,0.0,23.0,0.0,0.0,0.0,0.054287560284137726
1.0,1.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.02661164663732052
2.0,1.0,1.0,82.49,2.0,14.0,0.0,0.0,0.0,0.02549687586724758
4.0,1.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.537375807762146
1.0,0.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,0.006283568684011698
2.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.14014333486557007
2.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.11481114476919174
1.0,1.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.10570792108774185
1.0,1.0,1.0,70.99,0.0,22.0,0.0,0.0,0.0,0.026976309716701508
3.0,0.0,1.0,62.99,5.0,22.0,0.0,0.0,0.0,0.029788324609398842
1.0,0.0,3.0,62.99,3.0,22.0,1.0,0.0,0.0,0.16624979674816132
3.0,1.0,2.0,74.99,1.0,26.0,1.0,0.0,0.0,0.3567395806312561
3.0,1.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.1377367526292801
1.0,1.0,16.0,215.97,4.0,17.0,0.0,0.0,0.0,0.9018470644950867
2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0548008531332016
1.0,1.0,13.0,143.98,1.0,19.0,0.0,0.0,0.0,0.856712818145752
3.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.1816394329071045
1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.029273878782987595
2.0,1.0,1.0,153.98,2.0,7.0,1.0,1.0,61.592,0.09669721126556396
3.0,1.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,0.038060981780290604
2.0,0.0,7.0,72.99,7.0,13.0,1.0,0.0,0.0,0.4343755841255188
1.0,1.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.005427267402410507
3.0,1.0,0.0,0.0,2.0,19.0,0.0,1.0,46.792,0.1259755939245224
3.0,0.0,1.0,118.98,6.0,16.0,0.0,0.0,0.0,0.015963668003678322
1.0,1.0,1.0,118.98,4.0,17.0,0.0,0.0,0.0,0.007806679233908653
3.0,1.0,4.0,55.49,2.0,24.0,0.0,0.0,0.0,0.2779950201511383
1.0,1.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.01826540194451809
5.0,1.0,1.0,51.99,7.0,13.0,0.0,0.0,0.0,0.051956016570329666
3.0,0.0,2.0,93.98,4.0,3.0,0.0,0.0,0.0,0.04409704729914665
1.0,1.0,0.0,0.0,5.0,18.0,1.0,0.0,0.0,0.042302608489990234
2.0,1.0,1.0,58.99,2.0,19.0,0.0,0.0,0.0,0.027863165363669395
2.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.017846163362264633
2.0,0.0,3.0,59.99,6.0,7.0,0.0,0.0,0.0,0.027003150433301926
3.0,1.0,0.0,0.0,6.0,15.0,1.0,1.0,42.391999999999996,0.10322580486536026
1.0,0.0,2.0,70.99,5.0,9.0,0.0,0.0,0.0,0.012325217016041279
1.0,1.0,8.0,50.99,0.0,24.0,0.0,0.0,0.0,0.4654114544391632
3.0,1.0,3.0,73.49,6.0,17.0,0.0,0.0,0.0,0.04069238528609276
1.0,0.0,9.0,139.98,6.0,20.0,0.0,0.0,0.0,0.20178386569023132
1.0,0.0,1.0,55.99,0.0,17.0,0.0,1.0,55.99,0.03176657110452652
2.0,1.0,4.0,40.49,0.0,26.0,0.0,0.0,0.0,0.35979899764060974
3.0,1.0,3.0,81.99,4.0,16.0,0.0,1.0,65.592,0.06663115322589874
1.0,1.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0050695836544036865
3.0,1.0,5.0,74.99,0.0,9.0,0.0,0.0,0.0,0.3595981299877167
2.0,0.0,2.0,51.49,1.0,10.0,1.0,0.0,0.0,0.26596489548683167
4.0,0.0,2.0,65.49,3.0,13.0,0.0,0.0,0.0,0.1083407998085022
3.0,1.0,6.0,185.97,4.0,16.0,0.0,0.0,0.0,0.18751323223114014
2.0,1.0,9.0,46.99,2.0,2.0,1.0,1.0,37.592,0.6990804076194763
2.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.030412012711167336
1.0,1.0,0.0,0.0,4.0,19.0,1.0,0.0,0.0,0.05844954028725624
1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.11219623684883118
2.0,0.0,1.0,136.98,6.0,28.0,0.0,0.0,0.0,0.00922475941479206
3.0,1.0,5.0,55.49,2.0,22.0,1.0,0.0,0.0,0.567956805229187
2.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.06208129599690437
2.0,1.0,7.0,61.49,4.0,11.0,0.0,1.0,49.192,0.22908423840999603
1.0,1.0,4.0,57.99,2.0,11.0,0.0,0.0,0.0,0.06385370343923569
1.0,1.0,3.0,118.98,0.0,16.0,1.0,0.0,0.0,0.24474170804023743
1.0,1.0,3.0,140.98,0.0,14.0,0.0,0.0,0.0,0.054958488792181015
1.0,0.0,1.0,52.99,5.0,24.0,1.0,0.0,0.0,0.13963840901851654
3.0,0.0,8.0,57.99,4.0,3.0,0.0,0.0,0.0,0.49009355902671814
3.0,0.0,3.0,69.99,2.0,18.0,0.0,0.0,0.0,0.13060925900936127
2.0,1.0,4.0,120.98,5.0,4.0,1.0,0.0,0.0,0.1805180013179779
2.0,1.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.04045480117201805
4.0,1.0,1.0,61.49,4.0,14.0,0.0,0.0,0.0,0.047149017453193665
2.0,1.0,5.0,67.99,1.0,13.0,0.0,1.0,54.391999999999996,0.2016560137271881
2.0,1.0,5.0,82.99,5.0,6.0,0.0,0.0,0.0,0.07228808104991913
2.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.054619792848825455
3.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.015924926847219467
2.0,0.0,3.0,67.49,2.0,20.0,0.0,0.0,0.0,0.0800032690167427
2.0,1.0,3.0,68.49,4.0,17.0,0.0,0.0,0.0,0.04069170728325844
1.0,0.0,3.0,61.99,2.0,11.0,0.0,0.0,0.0,0.04587230831384659
4.0,1.0,0.0,0.0,5.0,26.0,1.0,0.0,0.0,0.3109762370586395
3.0,0.0,1.0,51.49,1.0,24.0,0.0,0.0,0.0,0.15019775927066803
2.0,1.0,1.0,71.99,3.0,3.0,1.0,0.0,0.0,0.09135986119508743
1.0,0.0,2.0,63.49,6.0,7.0,0.0,0.0,0.0,0.009497808292508125
2.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.25727733969688416
3.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.04374038055539131
3.0,0.0,1.0,63.49,4.0,24.0,0.0,0.0,0.0,0.04556245356798172
1.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.011527660302817822
1.0,1.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.12303337454795837
2.0,1.0,1.0,100.98,6.0,19.0,0.0,0.0,0.0,0.008409183472394943
3.0,0.0,3.0,119.98,0.0,14.0,0.0,0.0,0.0,0.18135333061218262
2.0,0.0,7.0,66.49,5.0,12.0,0.0,0.0,0.0,0.2064022570848465
1.0,1.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.12303337454795837
1.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.02036074362695217
3.0,1.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.05087975412607193
2.0,1.0,3.0,59.99,6.0,18.0,0.0,0.0,0.0,0.02458491362631321
1.0,1.0,3.0,139.98,1.0,2.0,1.0,0.0,0.0,0.1757725030183792
1.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.04035058990120888
2.0,0.0,3.0,47.99,2.0,17.0,0.0,0.0,0.0,0.083020880818367
1.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.03135717660188675
1.0,1.0,1.0,133.98,2.0,4.0,0.0,0.0,0.0,0.012103145010769367
3.0,1.0,3.0,119.98,0.0,17.0,0.0,1.0,47.992,0.16204863786697388
1.0,1.0,4.0,68.99,6.0,12.0,1.0,1.0,55.192,0.10296564549207687
3.0,1.0,1.0,52.99,0.0,20.0,0.0,0.0,0.0,0.08188029378652573
1.0,1.0,1.0,223.47,6.0,11.0,0.0,0.0,0.0,0.0032702130265533924
2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.02704210765659809
2.0,1.0,1.0,52.99,4.0,19.0,1.0,0.0,0.0,0.08024232089519501
1.0,1.0,13.0,67.99,2.0,10.0,0.0,2.0,108.78399999999999,0.8434181809425354
1.0,1.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.03104603849351406
1.0,1.0,1.0,70.49,6.0,21.0,0.0,0.0,0.0,0.005285142920911312
3.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.2979285717010498
1.0,0.0,3.0,227.97,3.0,16.0,0.0,0.0,0.0,0.02287963777780533
3.0,1.0,0.0,0.0,1.0,25.0,0.0,1.0,55.592,0.19382251799106598
1.0,1.0,6.0,83.99,1.0,13.0,0.0,0.0,0.0,0.18305815756320953
3.0,1.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,0.049471646547317505
3.0,0.0,1.0,74.99,5.0,22.0,1.0,0.0,0.0,0.1143738254904747
2.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.03249932825565338
2.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.19792412221431732
2.0,0.0,2.0,43.99,7.0,13.0,1.0,0.0,0.0,0.09594803303480148
1.0,1.0,3.0,151.98,4.0,20.0,0.0,0.0,0.0,0.01898125372827053
1.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,0.0,0.12743830680847168
4.0,0.0,2.0,89.98,6.0,16.0,1.0,1.0,44.99,0.20737500488758087
1.0,0.0,7.0,64.99,5.0,19.0,0.0,0.0,0.0,0.13335922360420227
3.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.15142349898815155
3.0,0.0,1.0,56.49,5.0,10.0,1.0,0.0,0.0,0.11366450041532516
1.0,0.0,2.0,63.99,0.0,21.0,0.0,0.0,0.0,0.050653766840696335
2.0,0.0,0.0,0.0,6.0,14.0,1.0,0.0,0.0,0.04415901377797127
4.0,0.0,2.0,68.99,2.0,15.0,0.0,0.0,0.0,0.13787561655044556
2.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.03249932825565338
2.0,0.0,1.0,101.98,4.0,20.0,0.0,0.0,0.0,0.0168294757604599
1.0,0.0,4.0,70.99,2.0,11.0,0.0,0.0,0.0,0.07101214677095413
1.0,1.0,5.0,105.98,3.0,13.0,1.0,0.0,0.0,0.27869778871536255
3.0,0.0,5.0,46.49,6.0,15.0,0.0,0.0,0.0,0.18983228504657745
1.0,1.0,0.0,0.0,4.0,19.0,1.0,0.0,0.0,0.05844954028725624
3.0,1.0,11.0,138.98,2.0,20.0,1.0,2.0,111.184,0.9653552770614624
1.0,1.0,1.0,62.99,6.0,9.0,0.0,0.0,0.0,0.005088426172733307
1.0,1.0,3.0,56.49,2.0,18.0,1.0,0.0,0.0,0.18395578861236572
3.0,1.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.06379289925098419
1.0,1.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.011410973034799099
2.0,0.0,1.0,65.99,1.0,25.0,0.0,0.0,0.0,0.04241716116666794
3.0,0.0,0.0,0.0,5.0,18.0,1.0,1.0,55.99,0.12473399937152863
3.0,0.0,3.0,226.47,0.0,16.0,0.0,1.0,75.49,0.14203809201717377
1.0,1.0,2.0,47.99,5.0,1.0,0.0,0.0,0.0,0.010890444740653038
3.0,1.0,1.0,61.99,0.0,16.0,1.0,0.0,0.0,0.3064834177494049
2.0,1.0,6.0,86.99,5.0,14.0,0.0,0.0,0.0,0.11561013758182526
2.0,0.0,1.0,72.98,2.0,2.0,0.0,0.0,0.0,0.02860582433640957
3.0,1.0,9.0,68.99,5.0,15.0,0.0,1.0,55.192,0.5130687952041626
2.0,0.0,7.0,52.99,2.0,18.0,0.0,4.0,211.96,0.388263463973999
1.0,1.0,0.0,0.0,5.0,17.0,1.0,0.0,0.0,0.04093589261174202
2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.04865088686347008
2.0,0.0,3.0,46.49,3.0,16.0,0.0,0.0,0.0,0.06431663781404495
1.0,0.0,1.0,55.49,0.0,1.0,1.0,0.0,0.0,0.08767054975032806
3.0,1.0,1.0,50.99,5.0,19.0,0.0,1.0,40.792,0.057982515543699265
3.0,0.0,4.0,52.99,1.0,16.0,0.0,0.0,0.0,0.25096189975738525
2.0,0.0,4.0,149.97,0.0,1.0,1.0,0.0,0.0,0.2422448694705963
1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.015397810377180576
2.0,1.0,1.0,34.49,2.0,21.0,0.0,0.0,0.0,0.053172819316387177
2.0,1.0,4.0,61.49,6.0,13.0,0.0,0.0,0.0,0.03839954733848572
3.0,1.0,2.0,61.49,5.0,17.0,0.0,0.0,0.0,0.034203920513391495
1.0,0.0,14.0,62.99,7.0,10.0,1.0,1.0,62.99,0.931485652923584
3.0,0.0,7.0,71.99,4.0,3.0,0.0,0.0,0.0,0.36161449551582336
1.0,1.0,2.0,123.98,7.0,18.0,0.0,0.0,0.0,0.00554509786888957
1.0,0.0,0.0,0.0,6.0,17.0,1.0,0.0,0.0,0.02520175091922283
1.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.01077229343354702
1.0,1.0,1.0,105.98,0.0,4.0,0.0,0.0,0.0,0.02245769090950489
3.0,1.0,2.0,55.99,3.0,9.0,1.0,1.0,44.792,0.23696312308311462
3.0,0.0,3.0,165.98,4.0,26.0,0.0,0.0,0.0,0.06434407830238342
1.0,0.0,11.0,63.49,1.0,3.0,1.0,2.0,126.98,0.787044882774353
3.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.02885589748620987
1.0,1.0,3.0,46.99,2.0,16.0,0.0,0.0,0.0,0.042351145297288895
3.0,1.0,5.0,51.99,4.0,9.0,0.0,0.0,0.0,0.16643375158309937
2.0,1.0,0.0,0.0,5.0,11.0,1.0,0.0,0.0,0.06439051032066345
3.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.07073467969894409
2.0,1.0,1.0,117.98,3.0,1.0,0.0,0.0,0.0,0.01658090390264988
3.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.05848575383424759
1.0,0.0,5.0,60.99,5.0,11.0,1.0,2.0,121.98,0.22575831413269043
2.0,0.0,0.0,0.0,7.0,13.0,1.0,0.0,0.0,0.03182642534375191
3.0,1.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.03447074815630913
3.0,1.0,2.0,119.98,0.0,16.0,0.0,0.0,0.0,0.10553786903619766
3.0,0.0,5.0,74.99,5.0,5.0,1.0,0.0,0.0,0.45653146505355835
4.0,0.0,1.0,125.98,0.0,18.0,0.0,0.0,0.0,0.1279735565185547
1.0,1.0,3.0,83.98,2.0,16.0,0.0,0.0,0.0,0.0383058525621891
3.0,0.0,2.0,100.98,1.0,11.0,1.0,0.0,0.0,0.3574337363243103
1.0,0.0,2.0,60.99,0.0,1.0,1.0,0.0,0.0,0.1176578551530838
1.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.005673174746334553
3.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.04465344175696373
3.0,1.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0930171087384224
3.0,1.0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,0.3793278634548187
1.0,0.0,2.0,47.49,4.0,3.0,0.0,0.0,0.0,0.016755053773522377
1.0,1.0,1.0,149.98,2.0,15.0,1.0,0.0,0.0,0.06024038791656494
1.0,1.0,1.0,134.98,2.0,21.0,0.0,0.0,0.0,0.0131139624863863
1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.004173867404460907
1.0,1.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.09940178692340851
1.0,1.0,4.0,61.99,3.0,1.0,1.0,0.0,0.0,0.20181205868721008
1.0,1.0,1.0,119.98,7.0,18.0,0.0,0.0,0.0,0.0034459205344319344
1.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.022463757544755936
1.0,0.0,1.0,69.99,3.0,9.0,1.0,0.0,0.0,0.0644763708114624
1.0,1.0,1.0,48.99,4.0,11.0,0.0,0.0,0.0,0.009224009700119495
2.0,0.0,4.0,41.49,5.0,13.0,0.0,0.0,0.0,0.0791332945227623
2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.011151866987347603
1.0,0.0,1.0,56.99,0.0,11.0,0.0,1.0,56.99,0.030782107263803482
3.0,0.0,7.0,55.99,5.0,12.0,0.0,0.0,0.0,0.32008641958236694
2.0,1.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.05966905131936073
1.0,1.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.012630870565772057
3.0,0.0,4.0,187.47,3.0,14.0,0.0,0.0,0.0,0.11575967073440552
1.0,0.0,0.0,0.0,4.0,18.0,1.0,0.0,0.0,0.047023314982652664
2.0,0.0,2.0,62.49,5.0,11.0,1.0,0.0,0.0,0.1052309200167656
1.0,0.0,6.0,77.49,7.0,19.0,0.0,0.0,0.0,0.049945127218961716
3.0,0.0,4.0,111.98,6.0,16.0,0.0,0.0,0.0,0.06697412580251694
1.0,1.0,2.0,52.99,3.0,20.0,0.0,0.0,0.0,0.020241301506757736
3.0,0.0,2.0,60.99,1.0,17.0,1.0,0.0,0.0,0.3908449411392212
1.0,0.0,1.0,66.99,0.0,19.0,0.0,0.0,0.0,0.031120453029870987
3.0,0.0,5.0,56.49,5.0,23.0,1.0,1.0,56.49,0.629280149936676
2.0,1.0,2.0,64.49,2.0,6.0,0.0,0.0,0.0,0.041372548788785934
1.0,0.0,2.0,49.99,1.0,28.0,0.0,0.0,0.0,0.17458172142505646
3.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.11974073201417923
3.0,0.0,9.0,64.99,6.0,12.0,0.0,1.0,64.99,0.48118290305137634
1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.029635529965162277
1.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.03241491690278053
3.0,1.0,0.0,0.0,2.0,17.0,0.0,1.0,43.992,0.11862079799175262
1.0,0.0,2.0,47.49,5.0,19.0,1.0,0.0,0.0,0.12496693432331085
3.0,0.0,2.0,67.99,4.0,14.0,0.0,0.0,0.0,0.04981347545981407
1.0,1.0,3.0,52.99,4.0,25.0,1.0,0.0,0.0,0.29433611035346985
2.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.07447461038827896
1.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.01006591971963644
3.0,0.0,3.0,106.98,1.0,3.0,0.0,0.0,0.0,0.14190009236335754
1.0,0.0,11.0,97.98,4.0,14.0,1.0,1.0,48.99,0.8684616684913635
2.0,0.0,2.0,50.99,0.0,16.0,1.0,0.0,0.0,0.3297428488731384
2.0,0.0,4.0,37.99,2.0,15.0,0.0,1.0,37.99,0.1520465612411499
1.0,0.0,5.0,115.98,7.0,4.0,1.0,0.0,0.0,0.12216649949550629
4.0,1.0,1.0,56.99,5.0,13.0,0.0,0.0,0.0,0.036504682153463364
3.0,0.0,0.0,0.0,2.0,16.0,0.0,1.0,56.99,0.09663903713226318
1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.047950781881809235
1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.04231925681233406
1.0,0.0,5.0,185.97,4.0,18.0,0.0,0.0,0.0,0.051068153232336044
1.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.04800157621502876
1.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.039432376623153687
4.0,1.0,2.0,65.99,3.0,2.0,1.0,1.0,52.792,0.29056423902511597
5.0,1.0,2.0,59.99,0.0,16.0,0.0,1.0,47.992,0.301505982875824
3.0,0.0,1.0,119.98,0.0,11.0,1.0,1.0,59.99,0.29846206307411194
3.0,1.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.17329774796962738
2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.11586133390665054
1.0,1.0,1.0,101.98,0.0,17.0,0.0,0.0,0.0,0.02417861856520176
4.0,0.0,5.0,66.49,4.0,14.0,0.0,0.0,0.0,0.286382257938385
1.0,0.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,0.008229798637330532
2.0,0.0,0.0,0.0,7.0,18.0,1.0,1.0,65.99,0.03755123168230057
1.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.008408110588788986
3.0,1.0,2.0,67.99,1.0,25.0,0.0,0.0,0.0,0.09793473780155182
2.0,0.0,1.0,45.99,0.0,24.0,0.0,0.0,0.0,0.13801626861095428
2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.017383774742484093
3.0,1.0,1.0,73.99,7.0,13.0,1.0,0.0,0.0,0.05793679505586624
1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.04392169415950775
3.0,0.0,1.0,261.96,1.0,3.0,0.0,0.0,0.0,0.13835391402244568
1.0,0.0,2.0,209.97,5.0,4.0,1.0,0.0,0.0,0.04086412116885185
3.0,0.0,1.0,61.99,5.0,22.0,0.0,0.0,0.0,0.034374069422483444
3.0,0.0,2.0,65.49,0.0,14.0,0.0,0.0,0.0,0.13678525388240814
1.0,0.0,6.0,62.99,0.0,21.0,1.0,1.0,62.99,0.6624717116355896
2.0,0.0,2.0,125.98,7.0,20.0,1.0,0.0,0.0,0.05598927661776543
2.0,1.0,2.0,131.98,0.0,12.0,1.0,1.0,52.792,0.2480832189321518
2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.07642628252506256
1.0,1.0,3.0,133.98,1.0,1.0,0.0,0.0,0.0,0.040546998381614685
1.0,1.0,1.0,61.49,6.0,24.0,1.0,0.0,0.0,0.06125538423657417
3.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,0.06441036611795425
3.0,1.0,1.0,56.99,4.0,21.0,0.0,0.0,0.0,0.043262772262096405
1.0,1.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.04462549835443497
2.0,0.0,3.0,52.99,2.0,17.0,0.0,0.0,0.0,0.08195069432258606
3.0,1.0,0.0,0.0,6.0,18.0,1.0,0.0,0.0,0.11313804984092712
3.0,0.0,1.0,143.98,6.0,21.0,0.0,0.0,0.0,0.015257244929671288
1.0,1.0,0.0,0.0,3.0,13.0,1.0,0.0,0.0,0.06422875076532364
1.0,0.0,1.0,73.99,4.0,25.0,1.0,0.0,0.0,0.05306241288781166
5.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.18340912461280823
3.0,0.0,1.0,58.99,1.0,23.0,0.0,0.0,0.0,0.07287991791963577
3.0,0.0,2.0,60.99,7.0,10.0,1.0,0.0,0.0,0.10650458931922913
3.0,1.0,1.0,49.99,4.0,19.0,0.0,0.0,0.0,0.06262312829494476
3.0,1.0,0.0,0.0,7.0,18.0,1.0,0.0,0.0,0.08587042987346649
1.0,0.0,10.0,63.99,1.0,1.0,1.0,1.0,63.99,0.6614707112312317
4.0,0.0,5.0,66.99,2.0,18.0,0.0,0.0,0.0,0.4145641326904297
1.0,1.0,7.0,101.98,1.0,2.0,1.0,0.0,0.0,0.4533671438694
1.0,0.0,5.0,137.98,0.0,3.0,0.0,1.0,68.99,0.1465919017791748
2.0,1.0,1.0,74.99,4.0,15.0,0.0,1.0,59.992,0.0152659947052598
3.0,1.0,1.0,60.99,2.0,31.0,0.0,0.0,0.0,0.22786526381969452
1.0,1.0,0.0,0.0,3.0,12.0,1.0,0.0,0.0,0.06219964846968651
3.0,0.0,2.0,51.49,1.0,16.0,0.0,0.0,0.0,0.11229290068149567
2.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.06211767718195915
3.0,0.0,3.0,97.98,5.0,7.0,0.0,0.0,0.0,0.05450509861111641
4.0,0.0,3.0,63.99,0.0,2.0,1.0,1.0,63.99,0.32708853483200073
5.0,1.0,1.0,55.99,0.0,25.0,0.0,1.0,44.792,0.3077928423881531
4.0,1.0,4.0,58.99,1.0,17.0,0.0,1.0,47.192,0.3334718644618988
3.0,1.0,3.0,58.99,5.0,22.0,1.0,1.0,47.192,0.2992440164089203
3.0,1.0,1.0,68.99,5.0,18.0,0.0,1.0,55.192,0.020917655900120735
5.0,1.0,2.0,128.98,0.0,8.0,0.0,0.0,0.0,0.2544921338558197
1.0,0.0,1.0,76.49,4.0,16.0,0.0,0.0,0.0,0.010160580277442932
1.0,1.0,3.0,62.99,1.0,4.0,0.0,0.0,0.0,0.049816519021987915
3.0,1.0,3.0,70.49,1.0,10.0,0.0,0.0,0.0,0.14033818244934082
3.0,0.0,2.0,64.49,4.0,16.0,0.0,0.0,0.0,0.05075852572917938
1.0,0.0,5.0,137.98,6.0,21.0,0.0,0.0,0.0,0.03485270217061043
3.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,0.30091774463653564
3.0,0.0,1.0,71.99,7.0,15.0,1.0,0.0,0.0,0.0677056759595871
3.0,1.0,1.0,34.99,0.0,14.0,1.0,1.0,27.991999999999997,0.3142456114292145
