id,channel_acq,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart,minority,non_male,state
Next_5080,2,12,72.99,5,17,1,0,1,4
Next_5081,4,0,0,6,11,1,0,0,6
Next_5082,2,4,46.99,6,20,1,0,1,2
Next_5083,3,2,51.99,5,1,0,0,0,3
Next_5084,2,1,229.96,5,25,0,0,1,4
Next_5085,1,0,0,0,2,0,0,0,8
Next_5086,3,12,79.49,7,20,0,0,1,3
Next_5087,5,0,0,5,5,0,0,0,3
Next_5088,3,0,0,4,15,1,0,0,1
Next_5089,1,0,0,1,19,0,1,1,3
Next_5090,1,1,46.99,5,20,0,0,1,3
Next_5091,1,3,61.49,7,23,0,0,1,1
Next_5092,1,1,217.47,2,10,1,0,0,10
Next_5093,2,0,0,4,8,1,0,1,4
Next_5094,2,0,0,4,3,0,1,0,7
Next_5095,3,3,53.99,3,13,1,0,0,2
Next_5096,5,1,44.99,7,6,0,0,0,6
Next_5097,1,1,141.98,0,10,0,1,1,3
Next_5098,5,3,67.49,4,5,0,0,0,8
Next_5099,1,6,182.97,4,9,0,1,0,3
Next_5100,3,0,0,6,10,1,0,0,1
Next_5101,5,4,69.99,5,17,0,0,0,2
Next_5102,3,2,61.49,6,13,0,0,1,4
Next_5103,2,1,57.99,4,16,0,0,1,7
Next_5104,2,3,55.99,2,3,0,0,0,4
Next_5105,5,7,60.99,0,15,0,0,1,1
Next_5106,3,1,131.98,5,13,0,0,1,5
Next_5107,3,2,63.99,4,9,0,0,0,6
Next_5108,3,0,0,5,22,0,0,1,2
Next_5109,1,1,68.99,2,16,0,1,0,3
Next_5110,3,0,0,1,25,0,0,1,8
Next_5111,1,3,56.99,0,15,1,1,1,10
Next_5112,1,4,51.49,1,19,1,1,1,3
Next_5113,3,2,95.98,0,14,0,0,1,5
Next_5114,1,0,0,4,14,0,0,1,4
Next_5115,3,0,0,2,18,0,0,0,8
Next_5116,1,1,117.98,2,11,0,1,1,3
Next_5117,3,2,76.49,4,18,0,0,1,4
Next_5118,1,2,140.98,1,18,0,1,0,3
Next_5119,3,3,74.99,5,7,0,0,0,9
Next_5120,1,1,62.49,7,6,0,0,0,5
Next_5121,2,0,0,2,13,0,0,1,2
Next_5122,3,0,0,1,13,0,0,0,5
Next_5123,3,1,59.99,1,8,0,0,1,5
Next_5124,2,2,139.98,0,6,1,0,0,3
Next_5125,1,3,123.98,4,19,0,0,1,3
Next_5126,1,2,54.99,2,4,0,0,0,3
Next_5127,4,0,0,3,11,0,0,1,9
Next_5128,4,6,126.98,6,11,0,0,1,1
Next_5129,1,4,68.99,6,26,1,1,1,3
Next_5130,3,6,39.99,7,18,0,0,0,1
Next_5131,1,1,123.98,1,10,0,0,0,1
Next_5132,2,0,0,2,19,0,0,1,10
Next_5133,3,1,131.98,4,19,0,0,1,3
Next_5134,1,0,0,1,13,0,0,1,4
Next_5135,3,3,56.49,0,15,0,0,0,1
Next_5136,2,0,0,5,24,0,0,1,6
Next_5137,3,6,44.99,1,27,0,0,1,3
Next_5138,3,0,0,7,11,1,0,0,1
Next_5139,1,6,49.49,3,21,0,0,1,6
Next_5140,3,0,0,1,1,0,0,0,1
Next_5141,2,2,61.99,5,19,0,0,1,8
Next_5142,3,0,0,7,24,0,0,1,8
Next_5143,3,0,0,5,28,0,0,1,1
Next_5144,1,0,0,0,1,1,1,0,3
Next_5145,4,1,54.99,2,12,0,0,0,4
Next_5146,1,0,0,0,21,0,0,1,4
Next_5147,1,0,0,6,15,0,1,1,7
Next_5148,3,0,0,6,4,1,0,0,5
Next_5149,1,3,61.49,2,9,0,0,0,4
Next_5150,3,0,0,3,17,1,0,1,1
Next_5151,5,3,126.98,1,15,0,0,1,3
Next_5152,2,1,50.49,1,18,0,0,1,3
Next_5153,3,3,44.99,0,17,0,0,1,2
Next_5154,2,0,0,3,14,0,0,1,5
Next_5155,2,1,60.49,1,18,0,0,1,1
Next_5156,1,1,52.49,0,19,0,1,1,3
Next_5157,1,4,70.49,4,7,0,0,0,4
Next_5158,3,2,52.99,5,13,1,0,0,8
Next_5159,1,0,0,6,2,1,0,0,6
Next_5160,2,0,0,4,25,1,0,1,1
Next_5161,4,0,0,5,19,0,0,1,2
Next_5162,3,1,132.98,1,16,0,0,1,2
Next_5163,2,0,0,4,7,0,0,0,4
Next_5164,1,9,70.99,5,13,0,1,0,3
Next_5165,1,4,51.99,5,3,1,0,0,3
Next_5166,1,2,60.99,4,17,1,0,1,3
Next_5167,3,5,187.47,0,11,1,0,1,9
Next_5168,1,0,0,0,3,1,0,0,6
Next_5169,1,1,139.98,6,13,0,0,0,6
Next_5170,2,1,58.99,6,10,0,1,1,7
Next_5171,1,6,54.99,4,10,0,0,0,8
Next_5172,1,2,48.99,1,18,0,0,1,8
Next_5173,3,0,0,7,22,0,0,1,5
Next_5174,2,6,143.98,5,19,0,0,1,3
Next_5175,3,4,57.49,1,18,0,0,1,2
Next_5176,2,6,55.49,6,17,0,0,0,1
Next_5177,2,1,59.49,5,21,1,0,1,2
Next_5178,3,5,56.99,4,23,0,0,1,8
Next_5179,2,1,51.99,6,7,0,1,0,10
Next_5180,1,0,0,5,22,0,0,1,1
Next_5181,5,0,0,4,17,1,0,0,5
Next_5182,2,0,0,5,24,1,1,1,7
Next_5183,2,1,65.49,1,21,0,0,1,3
Next_5184,1,0,0,5,23,0,1,1,7
Next_5185,1,6,65.99,1,9,1,0,0,8
Next_5186,2,1,31.99,3,4,1,0,0,5
Next_5187,2,2,63.49,1,17,0,0,1,10
Next_5188,1,2,209.97,7,7,0,0,0,8
Next_5189,1,9,135.98,5,8,0,0,1,3
Next_5190,2,3,118.98,1,21,0,0,1,2
Next_5191,1,1,49.99,0,21,1,0,1,3
Next_5192,3,0,0,6,19,0,0,1,8
Next_5193,1,3,117.98,4,11,0,0,1,8
Next_5194,1,1,65.99,0,5,0,1,0,7
Next_5195,1,1,131.98,1,18,0,1,0,7
Next_5196,3,2,50.99,5,2,0,0,0,3
Next_5197,1,0,0,0,5,0,0,0,2
Next_5198,3,0,0,4,12,0,0,1,3
Next_5199,3,0,0,5,23,0,0,1,2
Next_5200,3,1,65.99,4,15,0,0,1,3
Next_5201,2,0,0,0,9,0,0,0,4
Next_5202,2,1,71.99,2,15,1,0,1,2
Next_5203,1,0,0,2,17,0,1,1,7
Next_5204,1,2,158.97,2,7,0,1,0,7
Next_5205,3,0,0,4,15,0,0,1,1
Next_5206,3,2,53.99,4,20,0,0,1,5
Next_5207,3,1,121.98,4,14,0,0,1,2
Next_5208,2,0,0,2,19,1,1,0,7
Next_5209,1,3,65.49,5,22,0,1,1,3
Next_5210,1,2,76.49,2,15,0,0,1,2
Next_5211,1,2,75.99,7,1,1,0,0,5
Next_5212,4,0,0,5,7,1,0,0,6
Next_5213,1,2,169.47,5,8,1,0,0,5
Next_5214,1,0,0,0,6,0,1,0,3
Next_5215,3,2,42.49,1,10,0,0,1,3
Next_5216,2,2,71.99,7,12,0,0,1,7
Next_5217,3,2,143.98,4,17,0,0,1,4
Next_5218,1,0,0,1,23,1,0,1,6
Next_5219,3,2,60.49,0,20,1,0,1,2
Next_5220,2,2,64.99,6,1,0,0,0,4
Next_5221,3,0,0,0,26,0,0,1,1
Next_5222,1,3,55.99,3,2,0,0,0,8
Next_5223,3,3,61.99,5,3,0,0,0,6
Next_5224,1,0,0,0,15,0,1,1,3
Next_5225,1,0,0,2,8,0,0,0,4
Next_5226,1,3,72.99,1,16,0,1,1,3
Next_5227,1,1,51.99,3,17,0,0,1,9
Next_5228,3,1,51.99,4,17,0,0,1,1
Next_5229,5,0,0,1,14,0,0,1,2
Next_5230,1,0,0,2,1,1,1,0,7
Next_5231,2,7,223.96,7,16,0,0,1,5
Next_5232,1,5,61.49,4,6,0,1,1,7
Next_5233,3,0,0,4,3,1,0,0,10
Next_5234,3,3,89.98,1,9,0,0,1,1
Next_5235,3,1,57.99,5,19,0,0,1,3
Next_5236,1,0,0,4,6,0,0,0,4
Next_5237,2,3,157.98,4,3,1,0,0,7
Next_5238,1,0,0,2,8,1,0,0,7
Next_5239,1,3,58.99,4,8,1,0,0,5
Next_5240,1,1,46.99,0,23,1,1,1,7
Next_5241,1,0,0,2,1,1,0,0,4
Next_5242,1,1,66.99,2,14,0,0,1,1
Next_5243,1,7,61.49,5,1,1,0,0,5
Next_5244,3,4,48.49,4,9,0,0,1,1
Next_5245,2,0,0,4,23,0,0,1,1
Next_5246,1,2,73.99,3,3,1,0,1,2
Next_5247,1,0,0,0,13,0,0,1,2
Next_5248,1,0,0,6,13,0,0,0,8
Next_5249,1,0,0,5,15,1,0,0,5
Next_5250,1,2,46.49,1,17,0,1,1,10
Next_5251,3,0,0,3,7,0,0,0,3
Next_5252,1,1,62.49,1,15,1,0,0,1
Next_5253,1,12,53.99,1,15,0,0,1,2
Next_5254,4,1,62.99,1,1,1,0,0,9
Next_5255,4,0,0,7,24,0,0,1,4
Next_5256,1,6,83.98,2,12,0,1,1,3
Next_5257,3,1,133.98,0,17,0,0,0,9
Next_5258,2,3,73.49,6,2,0,0,0,1
Next_5259,1,1,121.98,1,10,0,0,0,8
Next_5260,2,0,0,5,2,1,0,0,1
Next_5261,2,0,0,4,15,1,0,1,8
Next_5262,1,1,70.99,2,12,0,1,0,3
Next_5263,2,0,0,3,15,0,0,1,6
Next_5264,2,0,0,4,3,1,0,0,7
Next_5265,2,2,54.99,5,1,0,1,0,7
Next_5266,3,1,57.99,5,18,0,0,1,8
Next_5267,1,2,100.98,0,3,0,0,0,1
Next_5268,1,3,83.99,4,16,0,1,1,3
Next_5269,1,1,59.99,7,18,0,0,1,3
Next_5270,1,5,197.97,2,5,0,0,0,4
Next_5271,1,3,61.99,0,14,0,0,1,8
Next_5272,2,1,73.99,0,17,0,0,1,2
Next_5273,3,2,223.47,3,11,1,0,0,5
Next_5274,4,3,65.99,4,27,1,1,1,3
Next_5275,2,0,0,4,7,0,0,0,3
Next_5276,1,4,69.49,3,17,0,1,1,10
Next_5277,1,1,140.98,0,14,1,1,0,7
Next_5278,2,0,0,1,17,0,0,1,2
Next_5279,2,1,43.99,7,17,1,0,1,7
Next_5280,1,3,52.99,0,6,1,0,0,1
Next_5281,3,3,51.49,0,12,0,0,1,6
Next_5282,1,1,68.49,3,16,0,0,1,1
Next_5283,3,3,60.99,1,6,0,0,0,1
Next_5284,1,0,0,2,11,0,0,1,5
Next_5285,3,2,80.99,0,5,0,0,0,9
Next_5286,3,0,0,5,9,1,0,1,1
Next_5287,1,2,66.99,5,20,0,0,1,9
Next_5288,1,3,72.99,5,5,1,0,0,1
Next_5289,3,0,0,5,13,1,0,0,8
Next_5290,2,4,64.99,4,11,1,0,0,2
Next_5291,1,10,74.99,2,2,0,1,0,10
Next_5292,1,0,0,0,17,0,0,1,1
Next_5293,1,1,60.99,5,19,0,0,0,4
Next_5294,2,3,61.99,5,21,0,0,1,4
Next_5295,4,11,34.49,1,21,1,0,1,2
Next_5296,1,1,57.49,6,10,1,0,0,2
Next_5297,3,4,68.99,4,26,0,0,1,1
Next_5298,3,2,60.99,1,21,0,0,1,1
Next_5299,2,0,0,1,1,0,0,0,2
Next_5300,1,1,131.98,2,1,0,0,0,4
Next_5301,2,1,65.99,3,3,0,0,0,3
Next_5302,1,1,99.98,7,20,0,1,1,7
Next_5303,3,0,0,0,25,0,0,1,3
Next_5304,2,3,38.99,5,5,0,1,0,3
Next_5305,3,1,63.99,4,18,0,0,1,2
Next_5306,1,1,62.99,1,22,0,1,0,3
Next_5307,1,2,121.98,4,18,0,1,1,3
Next_5308,1,0,0,2,18,0,1,1,3
Next_5309,4,0,0,5,12,0,0,0,9
Next_5310,1,1,66.49,0,13,0,0,0,1
Next_5311,1,5,62.99,0,14,0,1,1,7
Next_5312,1,1,79.49,3,19,1,0,0,1
Next_5313,3,1,66.49,2,13,0,0,1,2
Next_5314,1,0,0,6,23,0,1,1,7
Next_5315,3,4,60.99,4,10,0,0,1,2
Next_5316,3,0,0,4,12,0,0,1,7
Next_5317,2,0,0,7,18,1,0,1,7
Next_5318,4,0,0,5,14,0,0,1,1
Next_5319,3,0,0,3,24,1,0,1,8
Next_5320,3,1,59.99,1,9,1,0,0,8
Next_5321,3,1,176.97,0,13,0,0,0,6
Next_5322,3,4,80.99,4,17,0,0,1,2
Next_5323,1,3,208.47,6,17,1,1,1,3
Next_5324,2,1,63.49,5,23,0,0,1,2
Next_5325,1,2,59.49,5,8,1,1,0,3
Next_5326,2,1,69.49,5,16,0,0,0,2
Next_5327,3,1,52.99,2,10,0,0,0,8
Next_5328,1,0,0,0,21,0,1,1,10
Next_5329,1,2,209.97,1,14,0,0,1,1
Next_5330,2,7,45.49,1,24,0,0,1,5
Next_5331,1,3,76.99,7,1,0,0,0,6
Next_5332,1,1,73.99,1,2,0,0,0,6
Next_5333,4,3,169.47,6,6,1,0,1,1
Next_5334,1,1,74.49,2,18,0,0,1,2
Next_5335,2,1,79.99,4,2,1,0,0,2
Next_5336,1,1,67.99,4,24,1,0,1,2
Next_5337,1,8,135.98,5,4,1,0,0,10
Next_5338,1,5,179.97,5,12,1,0,0,9
Next_5339,1,0,0,2,23,0,0,1,3
Next_5340,1,5,74.99,7,11,1,0,0,5
Next_5341,1,2,61.49,0,5,1,0,0,1
Next_5342,1,1,62.99,3,11,0,0,1,1
Next_5343,2,0,0,6,28,0,0,1,2
Next_5344,2,6,80.99,3,6,0,0,0,1
Next_5345,2,0,0,4,7,1,0,0,4
Next_5346,5,0,0,1,7,0,0,0,5
Next_5347,3,4,68.49,6,23,0,0,1,9
Next_5348,1,1,53.99,5,22,0,1,1,7
Next_5349,3,3,52.99,6,15,0,0,1,9
Next_5350,3,1,160.47,1,22,0,0,1,4
Next_5351,2,5,65.99,4,4,0,0,0,1
Next_5352,3,1,53.49,1,20,0,0,1,9
Next_5353,2,0,0,1,6,0,1,0,3
Next_5354,5,3,111.98,1,20,0,0,1,1
Next_5355,2,2,61.49,2,5,0,0,0,1
Next_5356,3,0,0,6,2,0,0,0,5
Next_5357,1,1,200.97,3,8,0,0,0,7
Next_5358,3,2,74.99,1,16,0,0,1,7
Next_5359,3,2,56.99,4,19,0,0,1,6
Next_5360,2,1,117.98,5,19,0,0,1,5
Next_5361,1,2,67.99,1,12,0,0,0,5
Next_5362,3,1,71.99,6,13,0,0,1,10
Next_5363,1,2,185.97,7,18,0,1,1,7
Next_5364,3,0,0,2,21,0,0,1,2
Next_5365,1,0,0,1,11,1,0,0,10
Next_5366,1,4,41.99,2,19,0,1,0,3
Next_5367,1,1,64.99,4,15,1,1,1,7
Next_5368,1,0,0,6,16,0,0,1,10
Next_5369,3,6,64.99,6,14,0,0,0,5
Next_5370,1,7,65.99,3,20,0,0,1,6
Next_5371,3,1,47.99,7,18,0,0,1,1
Next_5372,2,0,0,4,11,0,0,0,5
Next_5373,3,4,49.99,2,16,0,0,0,2
Next_5374,1,3,58.99,6,7,0,0,0,7
Next_5375,2,2,71.99,3,2,0,0,0,1
Next_5376,2,1,59.99,4,12,0,0,1,3
Next_5377,1,8,56.99,0,3,0,1,0,3
Next_5378,3,1,60.49,4,7,1,0,0,8
Next_5379,1,2,57.99,5,16,0,1,0,7
Next_5380,1,4,74.99,4,19,0,1,1,7
Next_5381,2,2,67.99,6,3,1,0,0,2
Next_5382,1,4,69.99,1,4,0,1,0,7
Next_5383,3,0,0,1,3,0,0,0,2
Next_5384,1,1,53.49,4,19,1,1,1,10
Next_5385,3,1,44.49,6,16,0,0,1,2
Next_5386,3,0,0,5,10,1,0,1,10
Next_5387,1,0,0,7,9,1,0,0,1
Next_5388,1,0,0,1,13,1,1,1,7
Next_5389,2,0,0,0,11,1,0,1,2
Next_5390,1,5,131.97,2,24,0,1,1,7
Next_5391,1,2,197.97,6,11,1,0,0,2
Next_5392,2,2,64.99,4,17,1,0,0,5
Next_5393,2,0,0,7,21,0,0,1,2
Next_5394,1,0,0,4,11,0,1,1,3
Next_5395,5,0,0,6,28,1,0,1,5
Next_5396,2,0,0,4,1,0,0,0,6
Next_5397,1,3,57.99,3,8,1,0,0,5
Next_5398,3,1,60.99,5,17,0,0,1,1
Next_5399,1,2,68.99,5,7,1,1,0,7
Next_5400,2,2,58.99,0,15,1,0,1,4
Next_5401,1,0,0,2,14,1,0,0,1
Next_5402,1,0,0,2,11,0,1,0,7
Next_5403,2,0,0,5,12,0,0,0,5
Next_5404,1,0,0,1,29,1,0,1,6
Next_5405,3,0,0,5,7,1,0,0,7
Next_5406,1,0,0,6,1,0,1,0,3
Next_5407,3,1,71.99,0,19,0,0,1,1
Next_5408,1,0,0,4,3,1,0,0,4
Next_5409,3,2,214.47,2,19,1,1,1,3
Next_5410,2,4,58.99,4,5,1,0,0,1
Next_5411,2,0,0,6,8,0,0,1,3
Next_5412,1,2,61.99,4,5,0,1,0,7
Next_5413,1,2,149.98,4,19,0,1,1,7
Next_5414,2,1,58.99,5,7,1,0,0,2
Next_5415,3,2,72.99,7,10,0,0,1,2
Next_5416,2,1,44.99,2,20,1,0,1,7
Next_5417,1,0,0,4,16,1,1,0,7
Next_5418,3,0,0,5,21,0,0,1,2
Next_5419,3,1,79.99,0,20,0,0,1,2
Next_5420,1,1,107.98,7,4,0,1,0,3
Next_5421,3,1,53.99,6,13,0,0,0,9
Next_5422,1,1,135.98,7,1,0,0,0,1
Next_5423,3,9,79.99,0,4,0,0,1,1
Next_5424,3,11,83.99,1,21,0,0,1,8
Next_5425,1,0,0,0,11,0,0,0,7
Next_5426,2,0,0,4,10,0,0,0,1
Next_5427,4,2,78.99,6,1,0,0,0,6
Next_5428,1,3,65.99,2,4,0,0,0,8
Next_5429,3,0,0,0,24,0,0,1,9
Next_5430,3,0,0,1,17,0,0,1,2
Next_5431,2,2,140.98,4,1,0,0,0,4
Next_5432,3,3,124.98,4,7,1,0,0,1
Next_5433,2,0,0,1,12,0,0,1,3
Next_5434,3,6,56.99,7,15,1,0,1,6
Next_5435,1,0,0,3,3,1,0,0,6
Next_5436,5,4,43.49,3,19,0,0,0,3
Next_5437,2,0,0,1,12,0,0,1,1
Next_5438,3,3,112.98,6,22,0,0,1,3
Next_5439,1,2,135.98,0,11,0,1,1,10
Next_5440,4,1,64.99,6,22,0,0,1,6
Next_5441,1,2,205.47,0,23,0,0,1,1
Next_5442,2,0,0,1,11,1,0,0,2
Next_5443,2,0,0,2,3,1,0,0,4
Next_5444,5,0,0,5,13,0,0,0,6
Next_5445,1,4,105.98,2,14,0,0,1,1
Next_5446,1,8,84.99,5,20,0,1,0,7
Next_5447,1,1,71.49,4,21,0,1,1,10
Next_5448,3,0,0,0,8,0,0,1,1
Next_5449,3,0,0,2,10,0,0,0,9
Next_5450,2,3,63.99,1,10,1,0,0,3
Next_5451,1,2,54.99,0,9,0,1,1,3
Next_5452,1,6,47.99,6,14,0,1,0,3
Next_5453,3,0,0,0,1,1,0,0,9
Next_5454,2,1,98.98,1,5,0,0,0,4
Next_5455,3,9,61.99,1,13,0,0,1,5
Next_5456,2,1,61.99,7,17,0,0,1,3
Next_5457,1,2,71.49,1,3,1,0,0,10
Next_5458,2,1,55.99,0,16,0,1,1,7
Next_5459,3,0,0,2,13,1,0,1,1
Next_5460,1,7,251.96,5,26,0,1,1,3
Next_5461,3,3,75.99,3,1,0,0,0,8
Next_5462,5,0,0,6,13,1,0,1,6
Next_5463,2,1,229.47,1,1,0,0,0,4
Next_5464,1,0,0,0,6,1,0,0,9
Next_5465,3,2,51.99,7,22,0,0,1,5
Next_5466,1,3,58.99,4,19,1,1,1,3
Next_5467,1,0,0,5,25,1,1,1,10
Next_5468,2,2,51.99,5,12,0,0,0,1
Next_5469,2,1,61.49,5,3,0,0,0,6
Next_5470,1,3,58.99,4,24,0,1,1,7
Next_5471,3,2,54.99,5,24,0,0,1,6
Next_5472,2,1,49.49,1,17,1,0,0,1
Next_5473,2,1,72.99,3,15,0,0,1,1
Next_5474,3,3,130.98,4,17,0,0,1,1
Next_5475,1,4,57.99,2,19,0,1,1,3
Next_5476,1,1,56.49,1,8,1,0,0,2
Next_5477,1,3,213.96,1,17,0,0,1,1
Next_5478,1,5,62.49,6,17,1,0,1,9
Next_5479,2,2,59.99,4,11,0,0,0,5
Next_5480,3,0,0,6,4,0,0,0,6
Next_5481,1,0,0,1,28,0,0,1,2
Next_5482,3,2,124.98,5,2,1,0,0,7
Next_5483,2,0,0,7,6,0,0,0,1
Next_5484,3,0,0,4,22,0,0,1,7
Next_5485,1,2,194.97,1,1,0,0,0,4
Next_5486,2,2,215.97,0,13,1,0,0,1
Next_5487,1,0,0,4,23,1,1,1,3
Next_5488,2,1,173.97,2,12,1,0,1,1
Next_5489,2,4,118.98,0,21,0,0,1,2
Next_5490,1,1,78.49,0,11,1,0,0,5
Next_5491,1,2,130.98,3,21,0,0,1,9
Next_5492,1,1,67.99,5,1,0,1,0,10
Next_5493,2,0,0,6,19,0,0,1,7
Next_5494,5,0,0,5,12,0,1,1,10
Next_5495,1,0,0,6,2,0,1,0,3
Next_5496,1,19,51.49,7,22,0,1,1,3
Next_5497,2,1,69.99,3,11,0,0,1,5
Next_5498,4,3,59.49,6,12,0,0,0,4
Next_5499,1,0,0,4,17,0,1,1,3
Next_5500,4,1,176.97,3,27,0,0,1,8
Next_5501,2,1,59.99,5,10,0,1,0,3
Next_5502,1,1,111.98,4,2,0,0,0,2
Next_5503,2,0,0,1,7,0,0,0,3
Next_5504,1,3,125.98,3,18,1,1,1,3
Next_5505,2,0,0,3,3,1,0,0,7
Next_5506,1,3,70.99,3,18,0,0,1,5
Next_5507,2,0,0,5,14,1,0,0,5
Next_5508,2,6,46.99,2,5,0,0,0,2
Next_5509,3,8,66.99,5,7,0,0,0,1
Next_5510,1,2,49.99,7,10,0,0,0,5
Next_5511,3,0,0,3,12,0,0,1,7
Next_5512,2,3,61.99,0,1,0,0,0,8
Next_5513,3,8,73.99,0,15,0,0,1,2
Next_5514,1,5,66.99,3,8,0,1,0,3
Next_5515,2,4,81.98,2,6,0,0,0,3
Next_5516,3,3,53.99,2,19,0,0,1,5
Next_5517,3,2,82.99,0,2,1,0,0,7
Next_5518,2,3,62.49,6,16,0,0,1,2
Next_5519,3,0,0,1,11,0,0,1,7
Next_5520,3,2,134.98,5,14,0,0,1,3
Next_5521,3,4,91.98,1,13,0,0,0,4
Next_5522,1,0,0,5,17,1,0,0,1
Next_5523,3,2,141.98,0,12,0,0,1,4
Next_5524,3,2,62.49,1,12,0,0,0,1
Next_5525,3,3,61.99,2,22,0,0,1,1
Next_5526,5,2,221.97,0,3,0,0,0,3
Next_5527,2,0,0,0,18,0,0,1,7
Next_5528,2,0,0,6,5,1,0,0,2
Next_5529,1,0,0,4,15,0,0,1,2
Next_5530,4,2,64.99,6,3,0,0,0,6
Next_5531,3,2,73.99,4,25,0,0,1,2
Next_5532,1,0,0,6,21,0,1,1,10
Next_5533,1,0,0,0,8,1,0,0,5
Next_5534,2,0,0,0,25,0,0,1,10
Next_5535,3,1,141.98,3,16,0,0,1,9
Next_5536,3,0,0,5,9,1,0,1,7
Next_5537,3,1,97.98,0,9,0,0,0,6
Next_5538,1,11,131.97,4,19,0,0,1,7
Next_5539,3,6,55.49,4,4,0,0,0,3
Next_5540,2,6,137.98,0,3,0,0,0,7
Next_5541,2,0,0,2,27,1,0,1,1
Next_5542,3,2,57.99,6,20,0,0,1,3
Next_5543,2,2,61.99,1,15,0,0,1,8
Next_5544,2,0,0,0,24,1,0,1,5
Next_5545,1,1,179.97,3,17,0,0,1,3
Next_5546,3,5,57.49,0,22,0,0,1,7
Next_5547,2,1,205.47,6,13,0,0,1,3
Next_5548,3,2,68.99,3,17,0,0,1,3
Next_5549,2,1,110.98,4,11,0,0,0,2
Next_5550,3,0,0,2,2,0,0,0,7
Next_5551,1,1,101.98,5,2,0,0,0,2
Next_5552,2,2,129.98,3,4,1,0,0,6
Next_5553,1,2,45.99,2,15,0,0,0,2
Next_5554,2,0,0,6,19,0,0,0,1
Next_5555,1,1,59.49,6,21,0,0,0,5
Next_5556,3,4,64.49,1,17,0,0,1,2
Next_5557,1,0,0,4,3,1,0,0,9
Next_5558,3,1,61.99,1,15,1,0,1,6
Next_5559,1,0,0,5,6,0,1,0,3
Next_5560,1,3,60.49,1,20,1,0,1,7
Next_5561,3,5,58.99,0,14,0,0,0,4
Next_5562,3,0,0,3,18,0,0,0,3
Next_5563,1,5,66.99,3,24,1,1,1,3
Next_5564,1,4,64.99,0,7,0,0,1,6
Next_5565,2,11,214.47,2,4,0,0,0,3
Next_5566,1,2,73.99,1,12,0,1,1,3
Next_5567,3,0,0,0,10,0,0,1,2
Next_5568,1,3,58.49,6,2,0,1,0,3
Next_5569,3,2,50.99,4,18,0,0,1,3
Next_5570,1,1,69.49,2,20,0,0,1,1
Next_5571,3,0,0,0,5,0,0,0,6
Next_5572,3,1,60.99,0,19,0,0,1,6
Next_5573,3,0,0,3,19,0,0,1,7
Next_5574,1,0,0,6,18,0,1,1,10
Next_5575,3,0,0,1,9,1,0,0,5
Next_5576,2,1,51.49,5,20,0,0,1,7
Next_5577,3,12,221.97,1,24,0,0,1,2
Next_5578,1,0,0,6,19,0,0,1,8
Next_5579,3,4,121.98,1,19,1,0,1,10
Next_5580,3,0,0,4,27,0,0,1,2
Next_5581,2,1,49.49,1,1,1,0,0,10
Next_5582,2,0,0,0,8,0,0,1,1
Next_5583,2,7,137.97,5,18,0,0,1,5
Next_5584,1,0,0,2,9,1,1,0,10
Next_5585,3,2,72.99,2,19,0,1,1,3
Next_5586,1,5,64.99,5,3,1,0,0,3
Next_5587,2,0,0,7,2,1,0,0,3
Next_5588,2,3,250.47,2,2,1,0,0,7
Next_5589,1,4,111.98,2,17,0,0,1,3
Next_5590,3,3,74.99,0,18,0,1,1,3
Next_5591,2,2,61.99,7,20,0,0,1,6
Next_5592,2,3,57.49,4,9,1,0,0,8
Next_5593,1,1,59.99,7,3,0,1,0,7
Next_5594,2,0,0,6,4,1,0,0,3
Next_5595,1,3,123.98,4,12,0,0,1,4
Next_5596,1,1,123.98,2,14,0,0,0,4
Next_5597,3,2,61.99,0,19,0,0,1,8
Next_5598,1,1,65.99,5,3,1,0,0,4
Next_5599,4,2,56.99,3,1,0,0,0,1
Next_5600,3,0,0,3,20,1,0,1,6
Next_5601,1,4,60.99,1,9,1,1,0,3
Next_5602,1,1,295.96,6,10,0,0,0,2
Next_5603,3,0,0,5,13,0,1,1,3
Next_5604,1,7,102.98,2,7,0,0,0,4
Next_5605,4,0,0,4,16,0,0,1,1
Next_5606,1,2,114.98,3,9,0,1,0,3
Next_5607,2,2,35.99,6,9,1,0,0,5
Next_5608,2,2,55.49,4,22,0,0,1,2
Next_5609,1,1,58.99,5,16,1,0,0,4
Next_5610,1,1,45.99,5,19,1,0,1,6
Next_5611,3,0,0,0,22,0,0,1,6
Next_5612,1,5,137.98,4,6,0,0,0,1
Next_5613,1,7,94.98,0,1,1,0,0,5
Next_5614,2,5,49.99,7,4,1,0,0,5
Next_5615,1,1,66.99,2,3,0,0,0,3
Next_5616,2,2,129.98,1,2,1,0,0,3
Next_5617,1,3,131.98,3,17,0,1,1,10
Next_5618,1,0,0,4,18,1,0,0,10
Next_5619,2,1,76.99,2,9,1,0,0,5
Next_5620,1,0,0,0,23,1,0,1,1
Next_5621,3,4,70.99,7,14,0,0,1,6
Next_5622,1,1,70.99,5,3,0,1,0,3
Next_5623,3,2,76.49,1,1,0,0,0,8
Next_5624,2,0,0,2,1,1,1,0,7
Next_5625,2,1,139.98,6,17,0,0,1,1
Next_5626,2,0,0,6,5,0,0,1,1
Next_5627,1,3,52.99,6,21,1,1,1,7
Next_5628,3,5,101.98,6,11,1,0,1,4
