id,trans_after,revenue_after,channel_acq,test_coupon,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart
AB_3851,0,0,3,1,1,50.99,4,26,0
AB_3852,0,0,4,0,1,127.98,4,7,0
AB_3853,1,77.99,3,0,6,155.98,2,18,0
AB_3854,0,0,1,0,1,203.97,6,11,1
AB_3855,0,0,1,0,0,0,2,2,0
AB_3856,0,0,3,1,4,200.97,5,24,0
AB_3857,0,0,1,1,1,68.99,4,23,0
AB_3858,0,0,2,1,4,66.49,5,12,0
AB_3859,0,0,5,1,0,0,5,16,0
AB_3860,0,0,3,1,2,221.97,6,8,1
AB_3861,0,0,3,0,0,0,4,9,0
AB_3862,0,0,1,0,0,0,1,4,0
AB_3863,0,0,2,0,4,170.97,5,5,0
AB_3864,1,51.992,2,1,1,64.99,5,23,0
AB_3865,0,0,3,0,3,57.49,2,9,0
AB_3866,2,108.784,4,1,7,135.98,6,13,0
AB_3867,0,0,2,1,0,0,2,18,0
AB_3868,0,0,1,1,2,105.98,6,25,1
AB_3869,0,0,3,1,1,69.49,2,16,0
AB_3870,0,0,2,1,3,63.99,0,14,1
AB_3871,0,0,1,1,0,0,2,6,0
AB_3872,0,0,3,1,0,0,6,7,0
AB_3873,0,0,3,1,2,68.99,3,9,0
AB_3874,1,54.392,1,1,6,67.99,6,20,1
AB_3875,0,0,3,0,5,64.49,6,12,0
AB_3876,0,0,5,0,0,0,0,4,1
AB_3877,0,0,4,0,0,0,3,17,1
AB_3878,1,51.99,1,0,8,103.98,0,9,0
AB_3879,0,0,3,1,1,69.99,7,15,1
AB_3880,0,0,1,1,0,0,1,18,0
AB_3881,0,0,3,0,1,53.49,4,17,0
AB_3882,0,0,2,1,1,62.99,1,9,0
AB_3883,0,0,1,0,1,159.96,3,10,0
AB_3884,0,0,3,0,0,0,7,16,0
AB_3885,0,0,3,0,5,68.49,2,12,0
AB_3886,2,106.384,3,1,4,66.49,4,1,1
AB_3887,0,0,1,0,0,0,3,7,0
AB_3888,0,0,1,1,2,99.98,7,15,0
AB_3889,0,0,3,1,1,53.99,7,12,0
AB_3890,0,0,1,1,1,59.99,2,13,0
AB_3891,0,0,2,1,3,85.49,1,19,0
AB_3892,0,0,5,1,7,66.99,5,17,0
AB_3893,0,0,2,1,3,78.99,1,10,0
AB_3894,0,0,1,1,0,0,6,24,0
AB_3895,0,0,5,1,2,54.99,0,21,0
AB_3896,0,0,3,0,0,0,3,4,0
AB_3897,0,0,3,0,1,45.99,1,25,0
AB_3898,0,0,1,0,2,69.99,5,12,0
AB_3899,0,0,3,0,0,0,2,10,0
AB_3900,0,0,3,0,4,66.99,1,2,0
AB_3901,0,0,3,0,0,0,6,2,1
AB_3902,0,0,3,0,0,0,5,26,0
AB_3903,0,0,3,1,1,43.99,2,20,0
AB_3904,1,64.99,4,0,3,64.99,2,4,0
AB_3905,0,0,2,1,3,65.99,7,8,1
AB_3906,0,0,1,0,1,40.99,7,14,0
AB_3907,0,0,1,0,4,53.99,5,11,0
AB_3908,0,0,1,0,3,57.49,5,16,1
AB_3909,1,43.192,3,1,7,107.98,6,35,1
AB_3910,0,0,3,1,2,61.99,0,18,0
AB_3911,0,0,3,1,0,0,1,13,0
AB_3912,0,0,1,1,0,0,3,18,0
AB_3913,0,0,2,0,0,0,5,15,0
AB_3914,1,38.792,2,1,4,145.47,4,18,0
AB_3915,0,0,1,1,0,0,1,22,1
AB_3916,0,0,1,1,2,66.99,4,19,0
AB_3917,0,0,1,0,1,116.98,6,2,0
AB_3918,0,0,1,0,0,0,0,9,0
AB_3919,0,0,3,0,0,0,6,22,1
AB_3920,1,59.99,2,0,1,59.99,0,7,0
AB_3921,0,0,4,0,4,69.49,4,3,1
AB_3922,0,0,3,1,3,130.98,4,8,1
AB_3923,0,0,1,0,2,52.99,1,23,0
AB_3924,0,0,3,0,0,0,6,12,0
AB_3925,0,0,1,1,2,61.99,5,15,0
AB_3926,0,0,3,1,2,54.99,4,22,0
AB_3927,0,0,2,1,1,53.99,2,18,0
AB_3928,0,0,2,0,5,74.49,2,5,1
AB_3929,0,0,1,1,3,139.98,6,20,1
AB_3930,0,0,2,1,2,119.98,4,19,0
AB_3931,0,0,3,0,2,289.96,0,20,0
AB_3932,0,0,1,0,4,75.99,1,16,0
AB_3933,0,0,2,0,0,0,3,7,1
AB_3934,0,0,1,1,0,0,1,9,0
AB_3935,0,0,2,1,4,58.99,1,9,0
AB_3936,0,0,1,0,1,39.99,6,11,0
AB_3937,0,0,2,0,0,0,5,1,1
AB_3938,0,0,1,0,0,0,5,16,0
AB_3939,0,0,1,0,7,55.99,1,24,0
AB_3940,1,45.592,2,1,2,56.99,1,2,1
AB_3941,0,0,1,0,0,0,7,20,0
AB_3942,0,0,2,0,3,50.99,6,16,0
AB_3943,0,0,1,1,2,63.99,0,8,1
AB_3944,0,0,3,1,1,163.98,6,26,0
AB_3945,0,0,1,0,0,0,5,27,0
AB_3946,0,0,1,0,2,39.99,0,15,0
AB_3947,0,0,1,1,0,0,7,11,1
AB_3948,0,0,2,1,8,160.98,2,20,1
AB_3949,0,0,1,0,3,291.96,4,19,0
AB_3950,0,0,1,1,1,70.49,2,19,0
AB_3951,0,0,3,0,3,77.99,5,9,0
AB_3952,1,75.99,2,0,4,75.99,1,5,1
AB_3953,0,0,1,0,0,0,5,7,1
AB_3954,0,0,1,0,2,56.99,5,14,0
AB_3955,0,0,3,0,2,44.99,0,16,1
AB_3956,0,0,1,0,0,0,1,19,0
AB_3957,0,0,1,1,9,121.98,6,4,1
AB_3958,0,0,5,1,1,65.99,7,19,0
AB_3959,0,0,2,1,3,167.96,6,16,0
AB_3960,0,0,1,1,6,219.96,5,23,0
AB_3961,0,0,3,1,0,0,2,18,0
AB_3962,0,0,5,1,0,0,0,7,0
AB_3963,0,0,2,0,3,59.49,4,23,0
AB_3964,0,0,3,0,0,0,5,11,0
AB_3965,0,0,2,0,3,61.49,6,3,0
AB_3966,0,0,1,0,0,0,4,16,1
AB_3967,0,0,3,1,0,0,3,10,0
AB_3968,0,0,2,1,1,64.99,5,11,1
AB_3969,0,0,1,0,2,74.99,5,20,0
AB_3970,0,0,1,0,5,54.49,5,9,1
AB_3971,0,0,3,1,4,53.49,2,12,0
AB_3972,3,117.576,4,1,5,48.99,1,4,1
AB_3973,0,0,2,1,1,52.99,1,18,1
AB_3974,0,0,1,0,7,68.99,4,2,1
AB_3975,0,0,1,1,6,58.49,3,2,0
AB_3976,0,0,1,0,0,0,1,13,1
AB_3977,0,0,2,1,4,61.99,0,7,0
AB_3978,1,63.99,3,0,0,0,6,22,0
AB_3979,0,0,3,1,4,55.49,5,21,0
AB_3980,1,34.792,3,1,8,43.49,3,13,0
AB_3981,0,0,1,1,2,215.97,7,17,1
AB_3982,0,0,3,1,1,68.49,2,16,0
AB_3983,0,0,1,0,1,69.49,7,18,1
AB_3984,1,54.99,1,0,1,109.98,0,2,1
AB_3985,0,0,3,0,2,47.49,7,25,0
AB_3986,0,0,1,1,2,164.97,4,27,0
AB_3987,0,0,3,1,0,0,5,19,0
AB_3988,1,55.592,2,1,3,138.98,1,2,1
AB_3989,0,0,1,1,1,50.49,1,3,0
AB_3990,2,159.98,4,0,0,0,3,7,1
AB_3991,1,41.192,3,1,2,51.49,0,9,0
AB_3992,0,0,2,0,3,61.99,5,10,0
AB_3993,0,0,5,1,2,65.99,4,3,0
AB_3994,0,0,1,1,4,87.99,5,10,0
AB_3995,0,0,1,0,7,63.99,3,18,0
AB_3996,0,0,3,0,0,0,5,15,0
AB_3997,0,0,1,0,7,101.98,0,14,1
AB_3998,0,0,3,0,0,0,4,17,0
AB_3999,1,39.992,1,1,7,49.99,1,21,1
AB_4000,0,0,3,0,1,215.97,3,17,0
AB_4001,0,0,1,0,1,123.98,0,18,1
AB_4002,0,0,5,1,0,0,7,16,0
AB_4003,0,0,2,1,6,66.99,4,3,0
AB_4004,0,0,3,0,1,75.99,7,14,0
AB_4005,0,0,1,1,0,0,7,25,0
AB_4006,1,83.99,3,0,3,251.97,0,8,0
AB_4007,0,0,2,0,2,67.99,4,17,0
AB_4008,0,0,4,1,1,41.99,2,1,0
AB_4009,0,0,1,0,1,125.98,7,13,0
AB_4010,0,0,1,0,3,64.99,5,6,0
AB_4011,1,43.592,2,1,1,108.98,2,10,0
AB_4012,0,0,2,1,1,72.99,4,13,0
AB_4013,0,0,1,1,5,72.49,4,22,0
AB_4014,0,0,2,0,0,0,4,25,0
AB_4015,0,0,2,1,1,164.97,6,3,0
AB_4016,0,0,2,1,2,60.49,6,3,1
AB_4017,0,0,3,1,1,145.98,2,16,0
AB_4018,0,0,3,1,1,129.98,5,12,1
AB_4019,0,0,1,0,3,153.98,6,1,0
AB_4020,0,0,3,0,0,0,5,5,1
AB_4021,0,0,5,0,2,72.99,4,12,0
AB_4022,0,0,1,0,0,0,6,17,0
AB_4023,0,0,3,0,6,67.49,5,13,0
AB_4024,0,0,1,1,0,0,1,2,1
AB_4025,0,0,3,1,0,0,1,16,0
AB_4026,1,36.99,1,0,6,36.99,5,3,1
AB_4027,0,0,3,0,2,66.49,4,1,0
AB_4028,1,46.792,4,1,3,58.49,5,22,0
AB_4029,0,0,1,1,4,45.99,5,1,0
AB_4030,0,0,2,0,1,54.99,2,11,0
AB_4031,0,0,1,0,1,62.49,0,9,0
AB_4032,0,0,2,0,4,67.99,4,4,0
AB_4033,0,0,3,1,0,0,1,11,0
AB_4034,0,0,3,0,5,133.98,5,17,0
AB_4035,0,0,3,1,0,0,3,17,0
AB_4036,0,0,1,0,0,0,6,16,1
AB_4037,0,0,2,1,1,124.47,2,13,0
AB_4038,0,0,2,0,0,0,1,7,0
AB_4039,0,0,4,1,1,170.97,5,12,0
AB_4040,0,0,1,1,6,44.49,5,4,0
AB_4041,0,0,2,1,1,134.97,1,11,0
AB_4042,0,0,5,0,2,60.99,5,15,1
AB_4043,0,0,1,0,4,85.99,1,14,0
AB_4044,0,0,3,0,0,0,4,17,0
AB_4045,2,118.98,1,0,8,59.49,1,10,1
AB_4046,1,43.992,2,1,2,54.99,4,2,0
AB_4047,0,0,1,0,0,0,5,5,1
AB_4048,2,107.984,3,1,2,67.49,2,20,0
AB_4049,0,0,2,1,1,58.99,2,2,0
AB_4050,0,0,1,0,1,70.99,2,23,1
AB_4051,0,0,1,1,4,52.99,5,23,0
AB_4052,0,0,1,1,1,115.98,2,8,1
AB_4053,0,0,3,0,4,70.99,7,20,1
AB_4054,0,0,1,1,1,52.99,2,9,0
AB_4055,0,0,1,1,0,0,1,17,0
AB_4056,0,0,1,0,0,0,5,9,0
AB_4057,0,0,1,1,2,119.98,1,20,0
AB_4058,0,0,1,1,1,82.99,5,10,1
AB_4059,0,0,1,0,3,55.99,0,12,0
AB_4060,0,0,3,1,0,0,0,13,0
AB_4061,0,0,1,1,1,52.99,2,1,0
AB_4062,0,0,5,0,0,0,5,21,0
AB_4063,0,0,3,0,1,128.98,1,25,0
AB_4064,0,0,1,1,2,128.98,1,25,0
AB_4065,0,0,2,1,0,0,1,15,0
AB_4066,0,0,1,1,2,49.99,6,8,1
AB_4067,0,0,1,0,0,0,1,12,0
AB_4068,0,0,1,1,4,129.98,6,21,0
AB_4069,0,0,3,0,4,74.99,3,19,1
AB_4070,0,0,1,1,2,59.49,1,21,0
AB_4071,0,0,3,0,0,0,0,28,0
AB_4072,0,0,3,0,1,72.99,5,21,0
AB_4073,0,0,1,0,8,63.99,7,22,1
AB_4074,0,0,5,0,1,54.49,5,17,0
AB_4075,2,102.384,2,1,13,63.99,3,15,0
AB_4076,0,0,3,0,2,135.98,7,14,1
AB_4077,0,0,1,1,1,66.99,0,16,0
AB_4078,0,0,3,1,0,0,5,15,1
AB_4079,0,0,1,0,3,191.96,5,13,0
AB_4080,0,0,4,0,0,0,6,23,0
AB_4081,0,0,2,1,1,59.99,0,10,1
AB_4082,0,0,1,1,1,52.99,5,25,0
AB_4083,1,63.992,3,1,8,159.98,2,20,0
AB_4084,0,0,1,0,3,73.99,0,7,0
AB_4085,0,0,1,1,0,0,0,25,0
AB_4086,0,0,4,0,3,50.99,1,10,0
AB_4087,0,0,1,0,3,71.49,1,8,0
AB_4088,0,0,1,0,1,151.98,4,2,1
AB_4089,0,0,1,1,5,51.99,5,16,1
AB_4090,0,0,1,0,0,0,4,16,0
AB_4091,0,0,1,0,0,0,5,13,0
AB_4092,0,0,1,0,2,67.99,4,17,0
AB_4093,0,0,3,1,3,66.99,5,9,0
AB_4094,0,0,3,1,5,61.99,6,22,1
AB_4095,0,0,3,0,3,51.49,3,9,0
AB_4096,0,0,5,1,1,61.99,1,19,1
AB_4097,0,0,3,1,1,61.99,3,23,0
AB_4098,0,0,4,1,0,0,1,16,0
AB_4099,0,0,1,0,1,73.99,2,4,1
AB_4100,0,0,2,1,0,0,6,11,1
AB_4101,0,0,1,0,0,0,1,19,0
AB_4102,0,0,4,0,0,0,3,5,0
AB_4103,0,0,3,1,0,0,2,25,0
AB_4104,0,0,2,0,1,45.99,3,20,0
AB_4105,0,0,1,1,1,128.98,5,10,1
AB_4106,0,0,2,0,1,52.49,1,20,0
AB_4107,1,46.792,1,1,6,58.49,2,13,0
AB_4108,1,59.99,3,0,1,59.99,4,5,1
AB_4109,0,0,2,0,3,124.98,4,8,1
AB_4110,0,0,2,1,0,0,5,11,0
AB_4111,0,0,1,1,1,153.98,6,18,0
AB_4112,0,0,1,0,2,113.98,7,3,0
AB_4113,0,0,1,0,0,0,6,2,0
AB_4114,0,0,1,1,6,53.99,3,15,1
AB_4115,1,46.792,1,1,12,116.98,0,20,0
AB_4116,2,97.98,1,0,11,146.97,2,2,1
AB_4117,0,0,3,1,1,52.99,1,11,0
AB_4118,1,55.99,1,0,2,223.96,3,22,1
AB_4119,0,0,1,0,0,0,7,11,0
AB_4120,0,0,1,0,1,57.99,1,23,0
AB_4121,0,0,2,1,0,0,2,7,0
AB_4122,0,0,1,0,6,200.97,0,8,0
AB_4123,0,0,1,1,1,145.98,7,5,1
AB_4124,1,56.99,3,0,2,56.99,1,20,1
AB_4125,0,0,3,1,0,0,5,19,0
AB_4126,0,0,5,0,0,0,0,26,0
AB_4127,0,0,1,0,0,0,2,15,0
AB_4128,0,0,4,1,0,0,3,20,0
AB_4129,0,0,1,1,2,54.49,6,16,1
AB_4130,0,0,1,0,0,0,2,9,0
AB_4131,0,0,4,1,2,61.99,4,3,0
AB_4132,0,0,3,1,9,62.99,7,29,0
AB_4133,0,0,2,1,7,133.98,0,16,1
AB_4134,0,0,1,1,4,127.98,1,16,0
AB_4135,0,0,1,0,1,115.98,5,16,1
AB_4136,0,0,1,0,4,50.99,5,13,0
AB_4137,1,42.49,3,0,7,42.49,2,4,1
AB_4138,0,0,1,0,2,63.99,4,9,0
AB_4139,0,0,3,0,0,0,3,15,0
AB_4140,0,0,2,1,2,68.49,1,5,0
AB_4141,0,0,2,0,0,0,5,16,0
AB_4142,1,40.792,4,1,1,101.98,5,14,0
AB_4143,0,0,1,0,0,0,3,24,0
AB_4144,0,0,3,0,0,0,3,10,1
AB_4145,0,0,2,0,0,0,1,23,1
AB_4146,0,0,3,1,0,0,1,22,0
AB_4147,0,0,3,0,1,112.98,2,25,0
AB_4148,0,0,1,1,1,164.98,3,11,1
AB_4149,0,0,3,0,1,47.99,2,3,0
AB_4150,0,0,2,1,0,0,2,30,0
AB_4151,0,0,2,1,0,0,4,2,0
AB_4152,0,0,1,0,0,0,4,10,1
AB_4153,0,0,3,1,0,0,0,26,0
AB_4154,0,0,3,0,1,35.99,5,6,0
AB_4155,2,91.184,3,1,4,113.98,1,10,0
AB_4156,0,0,1,1,1,68.99,5,14,0
AB_4157,0,0,5,1,3,68.99,7,16,0
AB_4158,0,0,3,1,4,61.49,4,10,0
AB_4159,1,57.992,1,1,2,72.49,0,21,0
AB_4160,0,0,1,0,0,0,6,23,0
AB_4161,0,0,1,1,0,0,7,5,0
AB_4162,0,0,3,0,5,108.98,5,17,0
AB_4163,0,0,2,1,1,105.98,5,7,1
AB_4164,0,0,2,1,1,97.98,4,12,0
AB_4165,0,0,3,1,0,0,1,11,0
AB_4166,0,0,3,1,1,70.49,7,24,0
AB_4167,0,0,2,0,0,0,6,14,0
AB_4168,0,0,3,1,4,119.97,3,3,0
AB_4169,0,0,1,0,0,0,0,9,0
AB_4170,1,42.392,1,1,18,105.98,2,20,0
AB_4171,0,0,1,0,0,0,5,2,0
AB_4172,0,0,3,0,2,61.99,2,11,0
AB_4173,0,0,3,0,2,135.98,5,18,0
AB_4174,0,0,4,0,0,0,0,19,0
AB_4175,0,0,3,1,3,65.99,1,31,0
AB_4176,0,0,2,1,2,55.99,5,23,0
AB_4177,0,0,1,1,3,55.49,1,17,0
AB_4178,0,0,3,1,0,0,4,18,0
AB_4179,2,137.584,3,1,3,85.99,0,1,1
AB_4180,0,0,2,0,2,64.99,0,8,0
AB_4181,0,0,1,0,0,0,3,14,0
AB_4182,0,0,2,1,0,0,4,18,0
AB_4183,0,0,2,1,0,0,5,1,0
AB_4184,0,0,3,1,1,65.49,1,15,0
AB_4185,0,0,2,0,8,63.49,4,21,0
AB_4186,0,0,3,0,8,66.99,0,14,0
AB_4187,0,0,1,1,0,0,4,13,0
AB_4188,2,77.584,2,1,12,48.49,0,3,0
AB_4189,2,119.98,2,0,7,59.99,4,2,1
AB_4190,0,0,5,0,1,109.98,5,4,0
AB_4191,0,0,3,0,1,57.49,0,10,0
AB_4192,0,0,3,0,5,220.47,4,10,0
AB_4193,0,0,2,0,3,55.49,5,21,0
AB_4194,0,0,2,1,6,67.99,0,1,1
AB_4195,0,0,2,0,1,117.98,7,5,1
AB_4196,0,0,1,1,1,145.47,6,4,0
AB_4197,0,0,2,0,1,62.49,2,6,0
AB_4198,0,0,3,0,0,0,4,15,0
AB_4199,1,81.99,3,0,10,163.98,0,19,1
AB_4200,0,0,3,0,0,0,6,18,0
AB_4201,0,0,4,1,1,71.49,0,12,0
AB_4202,0,0,1,0,1,143.97,6,9,1
AB_4203,0,0,3,0,0,0,6,17,0
AB_4204,0,0,3,1,0,0,1,9,0
AB_4205,1,67.99,2,0,2,67.99,0,10,0
AB_4206,0,0,3,1,0,0,3,20,0
AB_4207,0,0,2,1,2,129.98,2,3,1
AB_4208,0,0,1,0,1,52.49,2,10,0
AB_4209,0,0,3,1,1,44.49,6,25,0
AB_4210,0,0,1,1,8,64.99,6,2,0
AB_4211,0,0,3,0,0,0,5,11,0
AB_4212,0,0,1,0,0,0,4,17,0
AB_4213,0,0,1,0,0,0,3,12,1
AB_4214,0,0,1,1,0,0,2,7,0
AB_4215,0,0,1,0,4,51.99,4,14,0
AB_4216,0,0,1,0,4,55.99,2,10,0
AB_4217,0,0,1,0,4,95.98,3,8,1
AB_4218,0,0,2,1,4,55.49,6,4,0
AB_4219,0,0,1,0,10,173.97,2,8,0
AB_4220,0,0,3,0,0,0,7,8,0
AB_4221,0,0,5,0,0,0,4,12,0
AB_4222,0,0,2,0,0,0,5,24,0
AB_4223,0,0,3,1,3,151.98,0,21,0
AB_4224,0,0,1,1,2,72.99,2,2,1
AB_4225,1,50.392,3,1,3,125.98,1,11,0
AB_4226,0,0,3,1,1,57.99,1,1,1
AB_4227,0,0,3,1,0,0,2,4,0
AB_4228,3,167.97,3,0,4,55.99,1,20,1
AB_4229,0,0,3,1,22,54.99,1,21,0
AB_4230,0,0,1,0,0,0,6,5,0
AB_4231,0,0,3,0,7,88.98,1,12,0
AB_4232,0,0,1,0,0,0,5,21,1
AB_4233,1,57.99,3,0,3,115.98,7,16,1
AB_4234,0,0,1,1,1,54.49,1,18,0
AB_4235,0,0,1,0,0,0,0,17,0
AB_4236,1,63.99,2,0,1,63.99,0,23,1
AB_4237,0,0,1,1,0,0,6,3,0
AB_4238,0,0,1,0,3,65.99,7,25,0
AB_4239,0,0,1,0,3,53.99,6,10,1
AB_4240,0,0,1,0,6,63.99,3,20,0
AB_4241,0,0,1,0,0,0,0,2,1
AB_4242,0,0,1,0,0,0,6,5,0
AB_4243,0,0,1,1,0,0,2,21,0
AB_4244,1,57.592,2,1,1,143.98,5,11,1
AB_4245,0,0,2,0,4,41.99,0,11,0
AB_4246,0,0,5,1,0,0,3,7,1
AB_4247,0,0,2,1,0,0,0,9,0
AB_4248,0,0,2,0,1,60.99,4,3,0
AB_4249,1,74.99,3,0,4,74.99,2,18,0
AB_4250,0,0,1,0,0,0,3,26,0
AB_4251,0,0,2,0,2,57.99,0,10,0
AB_4252,0,0,3,0,0,0,1,14,0
AB_4253,1,44.792,3,1,7,55.99,2,22,1
AB_4254,0,0,3,1,5,75.49,7,15,0
AB_4255,0,0,2,1,0,0,0,24,0
AB_4256,0,0,3,0,1,54.99,4,18,0
AB_4257,0,0,1,0,3,52.49,0,20,0
AB_4258,0,0,2,1,1,83.98,5,1,0
AB_4259,0,0,2,1,2,135.98,0,11,0
AB_4260,1,49.592,5,1,0,0,2,29,0
AB_4261,0,0,3,0,5,125.98,6,13,0
AB_4262,2,120.98,2,0,9,60.49,5,10,0
AB_4263,0,0,3,0,4,60.99,6,16,0
AB_4264,0,0,1,1,4,99.98,6,10,0
AB_4265,0,0,5,1,2,69.49,6,5,0
AB_4266,0,0,3,1,2,149.98,4,18,0
AB_4267,0,0,4,0,1,43.99,3,22,0
AB_4268,0,0,1,0,6,68.99,2,18,1
AB_4269,0,0,3,1,1,107.98,0,11,0
AB_4270,0,0,3,0,3,58.99,0,8,1
AB_4271,0,0,1,0,0,0,5,15,0
AB_4272,1,51.99,2,0,14,51.99,0,8,0
AB_4273,0,0,4,1,9,54.99,0,8,0
AB_4274,0,0,1,1,6,55.49,2,10,0
AB_4275,0,0,2,1,1,56.49,4,12,0
AB_4276,0,0,1,1,3,53.99,5,24,1
AB_4277,0,0,1,1,3,53.49,0,8,0
AB_4278,0,0,2,0,0,0,6,21,0
AB_4279,0,0,3,0,0,0,7,2,0
AB_4280,0,0,3,1,4,145.98,5,22,0
AB_4281,0,0,1,0,0,0,2,20,1
AB_4282,0,0,1,1,8,226.47,4,16,0
AB_4283,0,0,2,1,2,51.99,5,9,1
AB_4284,0,0,2,0,4,71.49,5,11,1
AB_4285,0,0,3,1,0,0,3,3,0
AB_4286,0,0,3,1,2,215.97,0,17,0
AB_4287,1,39.192,1,1,7,48.99,5,20,0
AB_4288,0,0,1,1,0,0,0,11,0
AB_4289,0,0,3,1,3,49.99,0,20,0
AB_4290,0,0,2,0,1,62.99,7,2,0
AB_4291,1,57.49,2,0,1,57.49,0,24,1
AB_4292,0,0,3,1,3,87.99,6,11,0
AB_4293,0,0,1,1,6,58.99,4,11,0
AB_4294,0,0,3,1,3,68.99,0,17,0
AB_4295,1,69.99,2,0,2,69.99,0,20,0
AB_4296,0,0,3,1,0,0,4,21,0
AB_4297,1,55.992,1,1,3,209.97,5,24,0
AB_4298,1,50.792,5,1,5,126.98,4,23,0
AB_4299,0,0,3,0,2,60.49,7,20,1
AB_4300,0,0,3,0,4,47.99,5,15,0
AB_4301,0,0,4,0,2,59.99,2,13,1
AB_4302,0,0,3,0,0,0,5,19,0
AB_4303,0,0,2,0,3,60.99,2,23,0
AB_4304,1,29.592,2,1,7,36.99,6,3,1
AB_4305,0,0,1,1,1,105.98,1,16,1
AB_4306,1,66.99,1,0,1,66.99,5,12,0
AB_4307,0,0,1,1,1,65.99,4,13,0
AB_4308,0,0,5,0,1,58.99,2,16,0
AB_4309,0,0,3,0,7,126.98,0,22,0
AB_4310,0,0,1,1,0,0,5,12,0
AB_4311,0,0,1,1,4,43.99,6,16,0
AB_4312,0,0,1,1,2,79.99,0,17,0
AB_4313,0,0,1,0,0,0,2,18,0
AB_4314,0,0,3,0,1,70.49,1,9,0
AB_4315,0,0,3,1,0,0,5,3,1
AB_4316,0,0,2,1,5,131.98,1,3,1
AB_4317,0,0,3,0,0,0,5,13,0
AB_4318,0,0,3,1,3,137.98,4,27,0
AB_4319,0,0,1,1,5,55.99,5,13,0
AB_4320,0,0,1,0,1,56.99,4,7,0
AB_4321,0,0,2,1,1,77.99,1,12,0
AB_4322,0,0,1,0,1,44.49,1,13,0
AB_4323,0,0,3,1,0,0,3,12,0
AB_4324,0,0,1,0,0,0,1,11,1
AB_4325,1,57.49,1,0,11,57.49,3,12,0
AB_4326,0,0,3,0,0,0,2,24,1
AB_4327,0,0,1,0,2,66.49,2,10,0
AB_4328,0,0,2,0,1,124.98,6,19,0
AB_4329,0,0,3,0,0,0,4,2,0
AB_4330,0,0,3,0,2,110.98,1,8,0
AB_4331,0,0,3,1,4,51.49,4,17,0
AB_4332,1,46.792,1,1,0,0,3,24,1
AB_4333,2,99.184,4,1,12,123.98,0,18,1
AB_4334,0,0,1,1,0,0,1,11,1
AB_4335,0,0,1,0,0,0,6,25,0
AB_4336,0,0,3,0,1,74.99,0,13,1
AB_4337,0,0,3,0,2,34.49,2,15,0
AB_4338,0,0,4,1,1,58.49,5,15,0
AB_4339,0,0,3,0,1,167.97,1,1,0
AB_4340,0,0,4,1,0,0,5,14,0
AB_4341,0,0,2,1,6,241.47,3,4,1
AB_4342,0,0,3,0,2,105.98,4,1,1
AB_4343,0,0,2,0,1,73.99,7,11,0
AB_4344,0,0,3,0,2,56.99,2,17,1
AB_4345,0,0,4,0,0,0,4,11,1
AB_4346,1,67.99,3,0,2,67.99,0,14,1
AB_4347,1,51.592,3,1,8,64.49,4,21,1
AB_4348,0,0,2,1,3,58.99,5,20,1
AB_4349,0,0,1,0,1,185.97,0,6,0
AB_4350,0,0,1,0,1,61.99,1,4,1
AB_4351,0,0,2,0,1,62.99,0,25,1
AB_4352,0,0,1,1,0,0,5,20,0
AB_4353,0,0,2,1,3,74.99,6,15,0
AB_4354,0,0,1,0,7,175.47,5,6,0
AB_4355,0,0,2,1,9,93.98,4,10,0
AB_4356,0,0,2,0,0,0,1,8,1
AB_4357,0,0,1,1,1,65.49,7,13,0
AB_4358,0,0,3,1,0,0,5,11,0
AB_4359,0,0,1,1,4,65.99,4,20,1
AB_4360,0,0,2,0,0,0,4,16,0
AB_4361,0,0,3,1,1,105.98,2,17,0
AB_4362,0,0,1,1,0,0,6,3,0
AB_4363,0,0,3,1,4,77.49,0,19,0
AB_4364,0,0,1,0,2,72.49,7,14,0
AB_4365,0,0,2,0,3,57.99,7,12,0
AB_4366,0,0,3,1,3,46.99,4,14,0
AB_4367,0,0,1,0,6,60.99,4,12,0
AB_4368,0,0,1,1,6,63.99,0,23,0
AB_4369,0,0,3,0,0,0,5,7,0
AB_4370,0,0,3,1,3,115.98,5,15,0
AB_4371,0,0,1,0,1,50.99,4,14,1
AB_4372,0,0,1,1,0,0,6,17,0
AB_4373,0,0,1,0,5,57.99,0,10,0
AB_4374,1,74.49,3,0,3,74.49,5,12,1
AB_4375,0,0,1,0,0,0,2,16,1
AB_4376,0,0,1,1,3,59.99,1,15,1
AB_4377,0,0,5,0,5,114.98,6,10,0
AB_4378,0,0,3,0,0,0,3,15,0
AB_4379,1,41.592,3,1,2,51.99,1,26,0
AB_4380,0,0,4,1,0,0,3,6,0
AB_4381,0,0,1,1,4,136.98,0,14,0
AB_4382,0,0,3,1,1,68.99,6,14,0
AB_4383,0,0,1,0,1,58.99,0,14,1
AB_4384,0,0,1,0,1,56.99,2,16,0
AB_4385,0,0,2,0,4,68.49,4,19,1
AB_4386,1,59.192,5,1,1,147.98,1,18,1
AB_4387,0,0,2,0,7,72.99,0,18,0
AB_4388,0,0,1,0,2,93.98,1,18,0
AB_4389,0,0,4,1,2,58.49,2,16,0
AB_4390,0,0,2,0,4,56.99,4,7,0
AB_4391,0,0,2,0,1,63.49,2,12,1
AB_4392,0,0,3,0,0,0,1,22,0
AB_4393,0,0,4,1,2,156.98,0,19,0
